season,week,team_id,slot,player_id,player_name,position,nfl_team,opponent,fantasy_points,stat_5,stat_6,stat_7,stat_14,stat_15,stat_20,stat_21,stat_22,stat_28,stat_29,stat_32,stat_30,stat_33,stat_35,stat_36,stat_37,stat_38,stat_39,stat_45,stat_46,stat_47,stat_49,stat_50,stat_93,stat_53,stat_54
2023,11,1,R/W/T,2568048,G. Wilson,,,@BUF,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,K,2539227,D. Hopkins,K,CLE,PIT,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,DEF,100024,Jets,,,@BUF,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,79860,M. Stafford,QB,LA,SEA,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,2558105,C. Godwin,WR,TB,@SF,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,2560888,C. Sutton,WR,DEN,MIN,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,2567232,T. Allgeier,RB,ATL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,2567685,D. Pierce,RB,HOU,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,BN,100016,Chiefs,,,PHI,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,1,RES,2564319,C. Akers,RB,MIN,@DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,QB,2564007,J. Love,QB,GB,@DET,32.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RB,2559169,A. Ekeler,RB,WAS,@DAL,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RB,2569747,J. Gibbs,RB,DET,GB,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,WR,2540165,D. Hopkins,WR,TEN,CAR,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,WR,2541785,A. Thielen,WR,CAR,@TEN,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,TE,2560866,D. Schultz,TE,HOU,JAX,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,R/W/T,2558019,A. Kamara,,,@ATL,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,K,2562271,M. Gay,K,IND,TB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,DEF,100020,Vikings,,,CHI,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2558091,N. Brown,WR,HOU,JAX,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2562682,A. Mattison,RB,LV,KC,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2566292,J. Waddle,WR,MIA,@NYJ,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2566442,P. Freiermuth,TE,PIT,@CIN,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2569798,W. Levis,QB,TEN,CAR,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,100024,Jets,,,MIA,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RES,2556370,M. Thomas,WR,NO,@ATL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RES,2569864,A. Richardson,QB,IND,TB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,QB,2565045,J. Herbert,QB,LAC,BAL,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RB,2553728,R. Mostert,RB,MIA,@NYJ,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RB,2569558,B. Robinson,RB,ATL,NO,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,WR,2565093,B. Aiyuk,WR,SF,@SEA,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,WR,2566127,N. Collins,WR,HOU,JAX,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,TE,2540258,T. Kelce,TE,KC,@LV,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,R/W/T,2562489,T. McLaurin,,,@DAL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,K,2536340,J. Tucker,K,BAL,@LAC,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,DEF,100027,Steelers,,,@CIN,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2543715,J. McKinnon,RB,KC,@LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2558066,C. Samuel,WR,BUF,@PHI,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2558954,T. Hill,TE,NO,@ATL,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2561027,T. Conklin,TE,NYJ,MIA,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2565276,A. Gibson,RB,NE,@NYG,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,BN,2569110,R. Shaheed,WR,NO,@ATL,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RES,2540158,Z. Ertz,TE,WAS,@DAL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,1,RES,2561021,N. Chubb,RB,CLE,@DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,QB,2562796,G. Minshew,QB,LV,Bye,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RB,2559169,A. Ekeler,RB,WAS,MIA,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RB,2569747,J. Gibbs,RB,DET,@NO,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,WR,2541785,A. Thielen,WR,CAR,@TB,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,WR,2566292,J. Waddle,WR,MIA,@WAS,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,TE,2566442,P. Freiermuth,TE,PIT,ARI,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,R/W/T,2558019,A. Kamara,,,DET,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,K,2562271,M. Gay,K,IND,@TEN,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,DEF,100024,Jets,,,ATL,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2540165,D. Hopkins,WR,TEN,IND,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2560866,D. Schultz,TE,HOU,DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2562682,A. Mattison,RB,LV,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2564007,J. Love,QB,GB,KC,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2569795,T. Spears,RB,TEN,IND,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,100020,Vikings,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RES,2556370,M. Thomas,WR,NO,DET,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RES,2569864,A. Richardson,QB,IND,@TEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,QB,2569819,C. Stroud,QB,HOU,DEN,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RB,2568348,B. Robinson,RB,WAS,MIA,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,RB,2568493,J. Warren,RB,PIT,ARI,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,WR,2567250,D. London,WR,ATL,@NYJ,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,WR,2567973,C. Olave,WR,NO,DET,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,TE,2568312,C. Otton,TE,TB,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,R/W/T,2567469,J. Ford,,,@LAR,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,K,2571750,B. Aubrey,K,DAL,SEA,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,DEF,100032,Commanders,,,MIA,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2555466,T. Boyd,WR,CIN,@JAX,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,13,1,BN,2562502,D. Montgomery,RB,DET,@NO,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
